Municipality,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
HAMPTON,0.924082626456,0.933921929994,0.91722047044,0.958520004021,0.969985762492,0.970906288575,0.967074133876,0.966696637632,0.960175400855,0.958489667435,0.950726542097,0.947085768954,0.974884412112,0.979423208991
HARTFORD,0.895967573753,0.891544068279,0.917868354178,0.906535200937,0.893936282242,0.913151922884,0.921517986338,0.910229549313,0.903505093609,0.888877254611,0.86121273474,0.855648332443,0.847680735478,0.850755676088
HARTLAND,0.951814777237,0.956372121999,0.975958927873,0.98576501462,0.988388887471,0.986742814343,0.987759531751,0.986181441839,0.982473687018,0.976408658904,0.96825717493,0.967124852143,0.972322024885,0.968479571161
HARWINTON,0.944660239329,0.953987042621,0.956948746449,0.958444703999,0.960611852319,0.958671840829,0.949197598238,0.946108360936,0.943668312527,0.945928280902,0.978597872537,0.984649803179,0.98838265663,0.991978390942
HEBRON,0.954686162403,0.96553038217,0.973623752889,0.97742183451,0.983406229639,0.98120307092,0.976417277852,0.972548707383,0.972355026003,0.973174842125,0.967581160736,0.963804030738,0.961555835298,0.957724557777
KENT,0.967268034986,0.970174112777,0.966400348172,0.96426584424,0.971966149863,0.972854935145,0.97160498329,0.970867360915,0.97070652832,0.963568059269,0.966631871126,0.97014377641,0.971252554553,0.970433604189
KILLINGLY,0.92819972252,0.927306005806,0.95618644862,0.964846435476,0.967371358851,0.960052276547,0.960925403484,0.95564360336,0.952120445275,0.962957218925,0.962142532713,0.958575327337,0.959788008763,0.957616459122
KILLINGWORTH,0.982936585326,0.984452479277,0.993611366995,0.994771967234,0.995759221668,0.992852867422,0.993131686902,0.992496415151,0.992198250406,0.992531676532,0.990373989606,0.990473437943,0.98956515663,0.991031010606
LEBANON,0.954934254512,0.959593352004,0.963866109548,0.963929091184,0.963251428858,0.96421774902,0.963085306274,0.964080982813,0.965551214805,0.972028682808,0.969593597585,0.97034576449,0.969579200765,0.968892402575
LEDYARD,0.973235354928,0.982332826098,0.985302264169,0.984291868468,0.986960246363,0.985680390747,0.982589172852,0.983433211825,0.982203000476,0.981013767424,0.983785974855,0.979587439723,0.982225706407,0.980883848853
LISBON,0.968854196404,0.975063298006,0.979162580254,0.981667387425,0.976657022878,0.971035108735,0.970885998316,0.967674120814,0.963226664695,0.971960264677,0.971040900514,0.974431928261,0.97494027686,0.970374138037
LITCHFIELD,0.951688804837,0.953183539443,0.967308800254,0.973540687942,0.977068793619,0.979060528161,0.977585373357,0.973186119874,0.975461930216,0.972739442619,0.971433118485,0.969723251597,0.975781882689,0.97958180512
LYME,0.971438538837,0.977999447183,0.983218899267,0.982030318255,0.981963651074,0.980190230633,0.981933225541,0.978635315698,0.983031479277,0.982510278094,0.982457783689,0.97119637983,0.976585830925,0.975430704924
MADISON,0.978232959459,0.979251813222,0.98452286362,0.986066695056,0.986593714106,0.986979319658,0.988922003507,0.988560728845,0.988049726864,0.987234229606,0.986281796572,0.988370852397,0.989108548059,0.987843470686
MANCHESTER,0.954426104357,0.954890777768,0.962842014175,0.96697280113,0.968097310487,0.96590002546,0.966979742776,0.964746004679,0.964532682499,0.967623601981,0.961483449121,0.956459601497,0.961761085909,0.961996608733
MANSFIELD,0.974427402042,0.969880334507,0.974613220899,0.974790255395,0.974503809088,0.97561826481,0.972551682861,0.973847378541,0.971073897155,0.981303425237,0.974403439503,0.971379006193,0.974711845349,0.976184316375
