Municipality,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
NORTH STONINGTON,0.356051167477,0.331292760632,0.301801129591,0.298160596928,0.297861478121,0.304714090664,0.323742881553,0.313439953963,0.302105642075,0.303173275718,0.324991416498,0.348444351156,0.315252354921,0.286604603505
NORWALK,0.121059095193,0.10297220781,0.100371844214,0.0937023286917,0.107637703147,0.107002210539,0.104366396313,0.108974549715,0.101990445119,0.101849216381,0.114761090462,0.121068488724,0.11896491729,0.120514911523
NORWICH,0.431223242019,0.41737598537,0.402805590032,0.394137765772,0.417724320317,0.409593979256,0.488390036673,0.435898959293,0.386522607404,0.383576950954,0.404399787871,0.388586714222,0.389043921378,0.367967714733
OLD LYME,0.0295309450009,0.0345437757964,0.0268090345531,0.0257968528672,0.0297749603466,0.0264339158601,0.0340115576228,0.0337230743127,0.0268445405138,0.0362171715218,0.0359158682515,0.0363713125053,0.0384667568552,0.0333940938174
OLD SAYBROOK,0.0909783623578,0.0840696054215,0.0631094018389,0.0640559716682,0.0862235484425,0.0673565207494,0.169535635909,0.0748642014417,0.0728368094192,0.0732085721865,0.0913526796695,0.0890453083458,0.0955781012105,0.108360322603
ORANGE,0.0606585899552,0.0581591468658,0.0551978728719,0.0466213726029,0.0683968992874,0.0599070207652,0.139062656249,0.0671166136319,0.0577947114186,0.0577601464776,0.070140527377,0.0799522894527,0.0767996102732,0.0711891620799
OXFORD,0.246595071409,0.219965232849,0.206427367796,0.188089137522,0.195193754191,0.190147016429,0.333416137841,0.241159857374,0.201908903464,0.187660694204,0.209241864928,0.1990793882,0.192336176294,0.186018025705
PLAINFIELD,0.566407567598,0.546753937802,0.519828116119,0.487339465315,0.480234782806,0.474499738878,0.478070100552,0.491427972907,0.470590292837,0.496337046279,0.472727620354,0.475880883736,0.458088259822,0.435959301661
PLAINVILLE,0.299860597452,0.290994836958,0.264794773889,0.280871230931,0.277682260328,0.268418945984,0.389506897941,0.29156605386,0.287752160517,0.271981285175,0.279352018388,0.269743567465,0.275070737827,0.262849984535
PLYMOUTH,0.372852645532,0.353285784797,0.333105194177,0.313259470928,0.316365547219,0.310451546425,0.390337471909,0.337293696671,0.341802550216,0.339610213414,0.344615508823,0.331366846795,0.32196834002,
POMFRET,0.40726127358,0.372607231647,0.393692017539,0.382573964338,0.389094916922,0.370588478839,0.371911715575,0.379401221304,0.372261641912,0.359380853212,0.355831582583,0.351707899273,0.344474004382,0.344493039643
PORTLAND,0.221409686137,0.21206576376,0.19187562595,0.181609332897,0.196009269432,0.183774128748,0.308713604006,0.206716577691,0.204203947444,0.196521792247,0.197568029831,0.208696679329,0.207815743321,0.202935755582
PRESTON,0.467279060183,0.41656403126,0.376021116152,0.354215574346,0.37488955924,0.37591022313,0.38140150424,0.389081165909,0.352868771416,0.341787769083,0.358187594923,0.355044244485,0.373890969384,0.351059876427
PROSPECT,0.247556788125,0.229604044426,0.22742248468,0.217185176708,0.209165926846,0.197980190445,0.211332606714,0.217373356929,0.213684828518,0.215955068072,0.21855906148,0.212280585555,0.201959345919,0.190410282924
PUTNAM,0.536197490736,0.49246795334,0.488740081523,0.418189318943,0.457779350026,0.468658827115,0.56627250916,0.469789445284,0.436170253259,0.469120316467,0.480032428171,0.468636232689,0.461530483208,0.458410682104
REDDING,0.0337011971663,0.0335190037613,0.0382590909765,0.0359663751913,0.0411460929706,0.0524004396114,0.171687588527,0.0670151250315,0.0612470924257,0.0647872677385,0.0734629447574,0.0701977295775,0.0747420017459,0.0794066216526
RIDGEFIELD,0.0541783682607,0.045790667799,0.0361131270628,0.039136182328,0.055687164149,0.0547670368809,0.209272419933,0.0781092295503,0.0749038600566,0.0758159248776,0.0891327615366,0.0971614358443,0.107161517037,0.0887926126567
ROCKY HILL,0.152756670999,0.11884527488,0.112198096391,0.109061901547,0.11799626359,0.114481848797,0.245729345045,0.134775629372,0.121810322959,0.12103415638,0.143345647865,0.133335384621,0.14492718805,0.130995445367
ROXBURY,0.045998408984,0.0288490466118,0.0237966437878,0.0311999751153,0.0437425980509,0.0406478308225,0.0430297565618,0.0422589995627,0.0179800126443,0.0219250999873,0.0226370008726,0.0266381565597,0.0270172223915,0.020710163488
SALEM,0.329484727533,0.324052237249,0.294082415666,0.283639808418,0.281712125405,0.277620585273,0.345618691327,0.29348808658,0.274921136775,0.254565846949,0.273974574681,0.282283032045,0.288906727276,0.28283432966
SALISBURY,0.0730149182566,0.0633702060458,0.048452397606,0.0504710518504,0.0554627514866,0.0743898101511,0.145751210425,0.0626594967031,0.0584845010891,0.0639685631276,0.108082139961,0.0774045371194,0.0717757890362,0.078600086227
SCOTLAND,0.409193357031,0.395399311982,0.355238992252,0.338195803494,0.345964306359,0.350734574207,0.346541387138,0.355702573357,0.328316533571,0.285185468049,0.322704907497,0.322459056124,0.330940025727,0.325481484253
SEYMOUR,0.341197588842,0.334106009335,0.304812367217,0.288114249891,0.30002167796,0.294343780519,0.38240782829,0.257144396756,0.225025092915,0.235691509543,0.263212888993,0.261050927368,0.265926127468,0.257716146547
SHARON,0.0975495901264,0.088696698946,0.0695548022912,0.0433645170193,0.0903907406495,0.04218668099,0.137020287566,0.0630683066181,0.0492101517727,0.052389104735,0.0507266252228,0.0579344609582,0.0548483947775,0.0601244587716
SHELTON,0.117102724001,0.115234616208,0.101301607235,0.0972151478982,0.112286114994,0.113215816792,0.254952289871,0.116054453675,0.114666986994,0.105280529347,0.129908850847,0.120046752848,0.128493756681,0.130115262524
